instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
16623874,64937,NIFTY26FEB26500CE,NIFTY,0,2026-02-24,26500.0,0.05,65,CE,NFO-OPT,NFO
16628482,64955,NIFTY26FEB26500PE,NIFTY,0,2026-02-24,26500.0,0.05,65,PE,NFO-OPT,NFO
16623362,64935,NIFTY26FEB26450CE,NIFTY,0,2026-02-24,26450.0,0.05,65,CE,NFO-OPT,NFO
16623618,64936,NIFTY26FEB26450PE,NIFTY,0,2026-02-24,26450.0,0.05,65,PE,NFO-OPT,NFO
16622338,64931,NIFTY26FEB26400CE,NIFTY,0,2026-02-24,26400.0,0.05,65,CE,NFO-OPT,NFO
16623106,64934,NIFTY26FEB26400PE,NIFTY,0,2026-02-24,26400.0,0.05,65,PE,NFO-OPT,NFO
16621058,64926,NIFTY26FEB26350CE,NIFTY,0,2026-02-24,26350.0,0.05,65,CE,NFO-OPT,NFO
16602626,64854,NIFTY26FEB25550CE,NIFTY,0,2026-02-24,25550.0,0.05,65,CE,NFO-OPT,NFO
16602882,64855,NIFTY26FEB25550PE,NIFTY,0,2026-02-24,25550.0,0.05,65,PE,NFO-OPT,NFO
16602114,64852,NIFTY26FEB25500CE,NIFTY,0,2026-02-24,25500.0,0.05,65,CE,NFO-OPT,NFO
16602370,64853,NIFTY26FEB25500PE,NIFTY,0,2026-02-24,25500.0,0.05,65,PE,NFO-OPT,NFO
16601602,64850,NIFTY26FEB25450CE,NIFTY,0,2026-02-24,25450.0,0.05,65,CE,NFO-OPT,NFO
16601858,64851,NIFTY26FEB25450PE,NIFTY,0,2026-02-24,25450.0,0.05,65,PE,NFO-OPT,NFO
16600322,64845,NIFTY26FEB25400CE,NIFTY,0,2026-02-24,25400.0,0.05,65,CE,NFO-OPT,NFO
16601346,64849,NIFTY26FEB25400PE,NIFTY,0,2026-02-24,25400.0,0.05,65,PE,NFO-OPT,NFO
16599810,64843,NIFTY26FEB25350CE,NIFTY,0,2026-02-24,25350.0,0.05,65,CE,NFO-OPT,NFO
16600066,64844,NIFTY26FEB25350PE,NIFTY,0,2026-02-24,25350.0,0.05,65,PE,NFO-OPT,NFO
16599298,64841,NIFTY26FEB25300CE,NIFTY,0,2026-02-24,25300.0,0.05,65,CE,NFO-OPT,NFO
16599554,64842,NIFTY26FEB25300PE,NIFTY,0,2026-02-24,25300.0,0.05,65,PE,NFO-OPT,NFO
16598786,64839,NIFTY26FEB25250CE,NIFTY,0,2026-02-24,25250.0,0.05,65,CE,NFO-OPT,NFO
16599042,64840,NIFTY26FEB25250PE,NIFTY,0,2026-02-24,25250.0,0.05,65,PE,NFO-OPT,NFO
16598274,64837,NIFTY26FEB25200CE,NIFTY,0,2026-02-24,25200.0,0.05,65,CE,NFO-OPT,NFO
16598530,64838,NIFTY26FEB25200PE,NIFTY,0,2026-02-24,25200.0,0.05,65,PE,NFO-OPT,NFO
16597762,64835,NIFTY26FEB25150CE,NIFTY,0,2026-02-24,25150.0,0.05,65,CE,NFO-OPT,NFO
16598018,64836,NIFTY26FEB25150PE,NIFTY,0,2026-02-24,25150.0,0.05,65,PE,NFO-OPT,NFO
16597250,64833,NIFTY26FEB25100CE,NIFTY,0,2026-02-24,25100.0,0.05,65,CE,NFO-OPT,NFO
16597506,64834,NIFTY26FEB25100PE,NIFTY,0,2026-02-24,25100.0,0.05,65,PE,NFO-OPT,NFO
16596738,64831,NIFTY26FEB25050CE,NIFTY,0,2026-02-24,25050.0,0.05,65,CE,NFO-OPT,NFO
16596994,64832,NIFTY26FEB25050PE,NIFTY,0,2026-02-24,25050.0,0.05,65,PE,NFO-OPT,NFO
16596226,64829,NIFTY26FEB25000CE,NIFTY,0,2026-02-24,25000.0,0.05,65,CE,NFO-OPT,NFO
16596482,64830,NIFTY26FEB25000PE,NIFTY,0,2026-02-24,25000.0,0.05,65,PE,NFO-OPT,NFO
16595714,64827,NIFTY26FEB24950CE,NIFTY,0,2026-02-24,24950.0,0.05,65,CE,NFO-OPT,NFO
16595970,64828,NIFTY26FEB24950PE,NIFTY,0,2026-02-24,24950.0,0.05,65,PE,NFO-OPT,NFO
16595202,64825,NIFTY26FEB24900CE,NIFTY,0,2026-02-24,24900.0,0.05,65,CE,NFO-OPT,NFO
16595458,64826,NIFTY26FEB24900PE,NIFTY,0,2026-02-24,24900.0,0.05,65,PE,NFO-OPT,NFO
16594690,64823,NIFTY26FEB24850CE,NIFTY,0,2026-02-24,24850.0,0.05,65,CE,NFO-OPT,NFO
16594946,64824,NIFTY26FEB24850PE,NIFTY,0,2026-02-24,24850.0,0.05,65,PE,NFO-OPT,NFO
16594178,64821,NIFTY26FEB24800CE,NIFTY,0,2026-02-24,24800.0,0.05,65,CE,NFO-OPT,NFO
16594434,64822,NIFTY26FEB24800PE,NIFTY,0,2026-02-24,24800.0,0.05,65,PE,NFO-OPT,NFO
16593410,64818,NIFTY26FEB24750CE,NIFTY,0,2026-02-24,24750.0,0.05,65,CE,NFO-OPT,NFO
16593666,64819,NIFTY26FEB24750PE,NIFTY,0,2026-02-24,24750.0,0.05,65,PE,NFO-OPT,NFO
16592898,64816,NIFTY26FEB24700CE,NIFTY,0,2026-02-24,24700.0,0.05,65,CE,NFO-OPT,NFO
16593154,64817,NIFTY26FEB24700PE,NIFTY,0,2026-02-24,24700.0,0.05,65,PE,NFO-OPT,NFO
16592386,64814,NIFTY26FEB24650CE,NIFTY,0,2026-02-24,24650.0,0.05,65,CE,NFO-OPT,NFO
16592642,64815,NIFTY26FEB24650PE,NIFTY,0,2026-02-24,24650.0,0.05,65,PE,NFO-OPT,NFO
16591874,64812,NIFTY26FEB24600CE,NIFTY,0,2026-02-24,24600.0,0.05,65,CE,NFO-OPT,NFO
16592130,64813,NIFTY26FEB24600PE,NIFTY,0,2026-02-24,24600.0,0.05,65,PE,NFO-OPT,NFO
16591362,64810,NIFTY26FEB24550CE,NIFTY,0,2026-02-24,24550.0,0.05,65,CE,NFO-OPT,NFO
16591618,64811,NIFTY26FEB24550PE,NIFTY,0,2026-02-24,24550.0,0.05,65,PE,NFO-OPT,NFO
16590850,64808,NIFTY26FEB24500CE,NIFTY,0,2026-02-24,24500.0,0.05,65,CE,NFO-OPT,NFO
16591106,64809,NIFTY26FEB24500PE,NIFTY,0,2026-02-24,24500.0,0.05,65,PE,NFO-OPT,NFO
16590338,64806,NIFTY26FEB24450CE,NIFTY,0,2026-02-24,24450.0,0.05,65,CE,NFO-OPT,NFO
16590594,64807,NIFTY26FEB24450PE,NIFTY,0,2026-02-24,24450.0,0.05,65,PE,NFO-OPT,NFO
16589826,64804,NIFTY26FEB24400CE,NIFTY,0,2026-02-24,24400.0,0.05,65,CE,NFO-OPT,NFO
16590082,64805,NIFTY26FEB24400PE,NIFTY,0,2026-02-24,24400.0,0.05,65,PE,NFO-OPT,NFO
16589314,64802,NIFTY26FEB24350CE,NIFTY,0,2026-02-24,24350.0,0.05,65,CE,NFO-OPT,NFO
16589570,64803,NIFTY26FEB24350PE,NIFTY,0,2026-02-24,24350.0,0.05,65,PE,NFO-OPT,NFO
16588802,64800,NIFTY26FEB24300CE,NIFTY,0,2026-02-24,24300.0,0.05,65,CE,NFO-OPT,NFO
16589058,64801,NIFTY26FEB24300PE,NIFTY,0,2026-02-24,24300.0,0.05,65,PE,NFO-OPT,NFO
16588290,64798,NIFTY26FEB24250CE,NIFTY,0,2026-02-24,24250.0,0.05,65,CE,NFO-OPT,NFO
16588546,64799,NIFTY26FEB24250PE,NIFTY,0,2026-02-24,24250.0,0.05,65,PE,NFO-OPT,NFO
16587778,64796,NIFTY26FEB24200CE,NIFTY,0,2026-02-24,24200.0,0.05,65,CE,NFO-OPT,NFO
16588034,64797,NIFTY26FEB24200PE,NIFTY,0,2026-02-24,24200.0,0.05,65,PE,NFO-OPT,NFO
16587266,64794,NIFTY26FEB24150CE,NIFTY,0,2026-02-24,24150.0,0.05,65,CE,NFO-OPT,NFO
16587522,64795,NIFTY26FEB24150PE,NIFTY,0,2026-02-24,24150.0,0.05,65,PE,NFO-OPT,NFO
16109570,62928,NIFTY26MAR26000CE,NIFTY,0,2026-03-31,26000.0,0.05,75,CE,NFO-OPT,NFO
16109826,62929,NIFTY26MAR26000PE,NIFTY,0,2026-03-31,26000.0,0.05,75,PE,NFO-OPT,NFO
16109058,62926,NIFTY26MAR25000CE,NIFTY,0,2026-03-31,25000.0,0.05,75,CE,NFO-OPT,NFO
16109314,62927,NIFTY26MAR25000PE,NIFTY,0,2026-03-31,25000.0,0.05,75,PE,NFO-OPT,NFO
16110082,62930,NIFTY26MAR27000CE,NIFTY,0,2026-03-31,27000.0,0.05,75,CE,NFO-OPT,NFO
16110338,62931,NIFTY26MAR27000PE,NIFTY,0,2026-03-31,27000.0,0.05,75,PE,NFO-OPT,NFO
16108546,62924,NIFTY26MAR24000CE,NIFTY,0,2026-03-31,24000.0,0.05,75,CE,NFO-OPT,NFO
16108802,62925,NIFTY26MAR24000PE,NIFTY,0,2026-03-31,24000.0,0.05,75,PE,NFO-OPT,NFO
16110594,62932,NIFTY26MAR28000CE,NIFTY,0,2026-03-31,28000.0,0.05,75,CE,NFO-OPT,NFO
16110850,62933,NIFTY26MAR28000PE,NIFTY,0,2026-03-31,28000.0,0.05,75,PE,NFO-OPT,NFO
16108034,62922,NIFTY26MAR23000CE,NIFTY,0,2026-03-31,23000.0,0.05,75,CE,NFO-OPT,NFO
16108290,62923,NIFTY26MAR23000PE,NIFTY,0,2026-03-31,23000.0,0.05,75,PE,NFO-OPT,NFO
16111362,62935,NIFTY26MAR29000CE,NIFTY,0,2026-03-31,29000.0,0.05,75,CE,NFO-OPT,NFO
16111618,62936,NIFTY26MAR29000PE,NIFTY,0,2026-03-31,29000.0,0.05,75,PE,NFO-OPT,NFO
16107522,62920,NIFTY26MAR22000CE,NIFTY,0,2026-03-31,22000.0,0.05,75,CE,NFO-OPT,NFO
16107778,62921,NIFTY26MAR22000PE,NIFTY,0,2026-03-31,22000.0,0.05,75,PE,NFO-OPT,NFO
16111874,62937,NIFTY26MAR30000CE,NIFTY,0,2026-03-31,30000.0,0.05,75,CE,NFO-OPT,NFO
16116482,62955,NIFTY26MAR30000PE,NIFTY,0,2026-03-31,30000.0,0.05,75,PE,NFO-OPT,NFO
16107010,62918,NIFTY26MAR21000CE,NIFTY,0,2026-03-31,21000.0,0.05,75,CE,NFO-OPT,NFO
16107266,62919,NIFTY26MAR21000PE,NIFTY,0,2026-03-31,21000.0,0.05,75,PE,NFO-OPT,NFO
16116738,62956,NIFTY26MAR31000CE,NIFTY,0,2026-03-31,31000.0,0.05,75,CE,NFO-OPT,NFO
16118786,62964,NIFTY26MAR31000PE,NIFTY,0,2026-03-31,31000.0,0.05,75,PE,NFO-OPT,NFO
16106498,62916,NIFTY26MAR20000CE,NIFTY,0,2026-03-31,20000.0,0.05,75,CE,NFO-OPT,NFO
16106754,62917,NIFTY26MAR20000PE,NIFTY,0,2026-03-31,20000.0,0.05,75,PE,NFO-OPT,NFO
16105986,62914,NIFTY26MAR19000CE,NIFTY,0,2026-03-31,19000.0,0.05,75,CE,NFO-OPT,NFO
16106242,62915,NIFTY26MAR19000PE,NIFTY,0,2026-03-31,19000.0,0.05,75,PE,NFO-OPT,NFO
18297858,71476,NIFTY26JUN26000CE,NIFTY,0,2026-06-30,26000.0,0.05,75,CE,NFO-OPT,NFO
18298114,71477,NIFTY26JUN26000PE,NIFTY,0,2026-06-30,26000.0,0.05,75,PE,NFO-OPT,NFO
18297346,71474,NIFTY26JUN25000CE,NIFTY,0,2026-06-30,25000.0,0.05,75,CE,NFO-OPT,NFO
18297602,71475,NIFTY26JUN25000PE,NIFTY,0,2026-06-30,25000.0,0.05,75,PE,NFO-OPT,NFO
13049090,50973,NIFTY26JUN27000CE,NIFTY,0,2026-06-30,27000.0,0.05,75,CE,NFO-OPT,NFO
13049858,50976,NIFTY26JUN27000PE,NIFTY,0,2026-06-30,27000.0,0.05,75,PE,NFO-OPT,NFO
18296834,71472,NIFTY26JUN24000CE,NIFTY,0,2026-06-30,24000.0,0.05,75,CE,NFO-OPT,NFO
18297090,71473,NIFTY26JUN24000PE,NIFTY,0,2026-06-30,24000.0,0.05,75,PE,NFO-OPT,NFO
12939522,50545,NIFTY26JUN28000CE,NIFTY,0,2026-06-30,28000.0,0.05,75,CE,NFO-OPT,NFO
12939778,50546,NIFTY26JUN28000PE,NIFTY,0,2026-06-30,28000.0,0.05,75,PE,NFO-OPT,NFO
9676546,37799,NIFTY26JUN23000CE,NIFTY,0,2026-06-30,23000.0,0.05,75,CE,NFO-OPT,NFO
9678082,37805,NIFTY26JUN23000PE,NIFTY,0,2026-06-30,23000.0,0.05,75,PE,NFO-OPT,NFO
9767426,38154,NIFTY26JUN29000CE,NIFTY,0,2026-06-30,29000.0,0.05,75,CE,NFO-OPT,NFO
9768194,38157,NIFTY26JUN29000PE,NIFTY,0,2026-06-30,29000.0,0.05,75,PE,NFO-OPT,NFO
15008258,58626,NIFTY26JUN22000CE,NIFTY,0,2026-06-30,22000.0,0.05,75,CE,NFO-OPT,NFO
15008514,58627,NIFTY26JUN22000PE,NIFTY,0,2026-06-30,22000.0,0.05,75,PE,NFO-OPT,NFO
9018626,35229,NIFTY26JUN30000CE,NIFTY,0,2026-06-30,30000.0,0.05,75,CE,NFO-OPT,NFO
9019138,35231,NIFTY26JUN30000PE,NIFTY,0,2026-06-30,30000.0,0.05,75,PE,NFO-OPT,NFO
13171970,51453,NIFTY26JUN21000CE,NIFTY,0,2026-06-30,21000.0,0.05,75,CE,NFO-OPT,NFO
13172482,51455,NIFTY26JUN21000PE,NIFTY,0,2026-06-30,21000.0,0.05,75,PE,NFO-OPT,NFO
10786050,42133,NIFTY26JUN31000CE,NIFTY,0,2026-06-30,31000.0,0.05,75,CE,NFO-OPT,NFO
10786306,42134,NIFTY26JUN31000PE,NIFTY,0,2026-06-30,31000.0,0.05,75,PE,NFO-OPT,NFO
9824770,38378,NIFTY26JUN20000CE,NIFTY,0,2026-06-30,20000.0,0.05,75,CE,NFO-OPT,NFO
9825282,38380,NIFTY26JUN20000PE,NIFTY,0,2026-06-30,20000.0,0.05,75,PE,NFO-OPT,NFO
10237186,39989,NIFTY26JUN19000CE,NIFTY,0,2026-06-30,19000.0,0.05,75,CE,NFO-OPT,NFO
10237442,39990,NIFTY26JUN19000PE,NIFTY,0,2026-06-30,19000.0,0.05,75,PE,NFO-OPT,NFO
12942338,50556,NIFTY26JUN18000CE,NIFTY,0,2026-06-30,18000.0,0.05,75,CE,NFO-OPT,NFO
12918274,50462,NIFTY26JUN16000PE,NIFTY,0,2026-06-30,16000.0,0.05,75,PE,NFO-OPT,NFO
12914690,50448,NIFTY26JUN15000PE,NIFTY,0,2026-06-30,15000.0,0.05,75,PE,NFO-OPT,NFO
12913666,50444,NIFTY26JUN14000PE,NIFTY,0,2026-06-30,14000.0,0.05,75,PE,NFO-OPT,NFO
9677314,37802,NIFTY26JUN13000PE,NIFTY,0,2026-06-30,13000.0,0.05,75,PE,NFO-OPT,NFO
15007746,58624,NIFTY26JUN12000CE,NIFTY,0,2026-06-30,12000.0,0.05,75,CE,NFO-OPT,NFO
15008002,58625,NIFTY26JUN12000PE,NIFTY,0,2026-06-30,12000.0,0.05,75,PE,NFO-OPT,NFO
16871426,65904,NIFTY26SEP26000CE,NIFTY,0,2026-09-29,26000.0,0.05,75,CE,NFO-OPT,NFO
16871682,65905,NIFTY26SEP26000PE,NIFTY,0,2026-09-29,26000.0,0.05,75,PE,NFO-OPT,NFO
16870914,65902,NIFTY26SEP25000CE,NIFTY,0,2026-09-29,25000.0,0.05,75,CE,NFO-OPT,NFO
16871170,65903,NIFTY26SEP25000PE,NIFTY,0,2026-09-29,25000.0,0.05,75,PE,NFO-OPT,NFO
16871938,65906,NIFTY26SEP27000CE,NIFTY,0,2026-09-29,27000.0,0.05,75,CE,NFO-OPT,NFO
16872194,65907,NIFTY26SEP27000PE,NIFTY,0,2026-09-29,27000.0,0.05,75,PE,NFO-OPT,NFO
16870402,65900,NIFTY26SEP24000CE,NIFTY,0,2026-09-29,24000.0,0.05,75,CE,NFO-OPT,NFO
16870658,65901,NIFTY26SEP24000PE,NIFTY,0,2026-09-29,24000.0,0.05,75,PE,NFO-OPT,NFO
16875266,65919,NIFTY26SEP28000CE,NIFTY,0,2026-09-29,28000.0,0.05,75,CE,NFO-OPT,NFO
16875522,65920,NIFTY26SEP28000PE,NIFTY,0,2026-09-29,28000.0,0.05,75,PE,NFO-OPT,NFO
16869890,65898,NIFTY26SEP23000CE,NIFTY,0,2026-09-29,23000.0,0.05,75,CE,NFO-OPT,NFO
16870146,65899,NIFTY26SEP23000PE,NIFTY,0,2026-09-29,23000.0,0.05,75,PE,NFO-OPT,NFO
16875778,65921,NIFTY26SEP29000CE,NIFTY,0,2026-09-29,29000.0,0.05,75,CE,NFO-OPT,NFO
16876034,65922,NIFTY26SEP29000PE,NIFTY,0,2026-09-29,29000.0,0.05,75,PE,NFO-OPT,NFO
16869378,65896,NIFTY26SEP22000CE,NIFTY,0,2026-09-29,22000.0,0.05,75,CE,NFO-OPT,NFO
16869634,65897,NIFTY26SEP22000PE,NIFTY,0,2026-09-29,22000.0,0.05,75,PE,NFO-OPT,NFO
16876290,65923,NIFTY26SEP30000CE,NIFTY,0,2026-09-29,30000.0,0.05,75,CE,NFO-OPT,NFO
16876546,65924,NIFTY26SEP30000PE,NIFTY,0,2026-09-29,30000.0,0.05,75,PE,NFO-OPT,NFO
16868610,65893,NIFTY26SEP21000CE,NIFTY,0,2026-09-29,21000.0,0.05,75,CE,NFO-OPT,NFO
16868866,65894,NIFTY26SEP21000PE,NIFTY,0,2026-09-29,21000.0,0.05,75,PE,NFO-OPT,NFO
16876802,65925,NIFTY26SEP31000CE,NIFTY,0,2026-09-29,31000.0,0.05,75,CE,NFO-OPT,NFO
16877058,65926,NIFTY26SEP31000PE,NIFTY,0,2026-09-29,31000.0,0.05,75,PE,NFO-OPT,NFO
16868098,65891,NIFTY26SEP20000CE,NIFTY,0,2026-09-29,20000.0,0.05,75,CE,NFO-OPT,NFO
16868354,65892,NIFTY26SEP20000PE,NIFTY,0,2026-09-29,20000.0,0.05,75,PE,NFO-OPT,NFO
18305282,71505,NIFTY26DEC26000CE,NIFTY,0,2026-12-29,26000.0,0.05,75,CE,NFO-OPT,NFO
18305538,71506,NIFTY26DEC26000PE,NIFTY,0,2026-12-29,26000.0,0.05,75,PE,NFO-OPT,NFO
18304770,71503,NIFTY26DEC25000CE,NIFTY,0,2026-12-29,25000.0,0.05,75,CE,NFO-OPT,NFO
18305026,71504,NIFTY26DEC25000PE,NIFTY,0,2026-12-29,25000.0,0.05,75,PE,NFO-OPT,NFO
13050370,50978,NIFTY26DEC27000CE,NIFTY,0,2026-12-29,27000.0,0.05,75,CE,NFO-OPT,NFO
13050626,50979,NIFTY26DEC27000PE,NIFTY,0,2026-12-29,27000.0,0.05,75,PE,NFO-OPT,NFO
18304258,71501,NIFTY26DEC24000CE,NIFTY,0,2026-12-29,24000.0,0.05,75,CE,NFO-OPT,NFO
18304514,71502,NIFTY26DEC24000PE,NIFTY,0,2026-12-29,24000.0,0.05,75,PE,NFO-OPT,NFO
12940034,50547,NIFTY26DEC28000CE,NIFTY,0,2026-12-29,28000.0,0.05,75,CE,NFO-OPT,NFO
12940290,50548,NIFTY26DEC28000PE,NIFTY,0,2026-12-29,28000.0,0.05,75,PE,NFO-OPT,NFO
9678338,37806,NIFTY26DEC23000CE,NIFTY,0,2026-12-29,23000.0,0.05,75,CE,NFO-OPT,NFO
9679362,37810,NIFTY26DEC23000PE,NIFTY,0,2026-12-29,23000.0,0.05,75,PE,NFO-OPT,NFO
9768450,38158,NIFTY26DEC29000CE,NIFTY,0,2026-12-29,29000.0,0.05,75,CE,NFO-OPT,NFO
9768706,38159,NIFTY26DEC29000PE,NIFTY,0,2026-12-29,29000.0,0.05,75,PE,NFO-OPT,NFO
15013890,58648,NIFTY26DEC22000CE,NIFTY,0,2026-12-29,22000.0,0.05,75,CE,NFO-OPT,NFO
15014146,58649,NIFTY26DEC22000PE,NIFTY,0,2026-12-29,22000.0,0.05,75,PE,NFO-OPT,NFO
9020162,35235,NIFTY26DEC30000CE,NIFTY,0,2026-12-29,30000.0,0.05,75,CE,NFO-OPT,NFO
9020674,35237,NIFTY26DEC30000PE,NIFTY,0,2026-12-29,30000.0,0.05,75,PE,NFO-OPT,NFO
15013378,58646,NIFTY26DEC21000CE,NIFTY,0,2026-12-29,21000.0,0.05,75,CE,NFO-OPT,NFO
15013634,58647,NIFTY26DEC21000PE,NIFTY,0,2026-12-29,21000.0,0.05,75,PE,NFO-OPT,NFO
10786818,42136,NIFTY26DEC31000CE,NIFTY,0,2026-12-29,31000.0,0.05,75,CE,NFO-OPT,NFO
10787074,42137,NIFTY26DEC31000PE,NIFTY,0,2026-12-29,31000.0,0.05,75,PE,NFO-OPT,NFO
15012866,58644,NIFTY26DEC20000CE,NIFTY,0,2026-12-29,20000.0,0.05,75,CE,NFO-OPT,NFO
15013122,58645,NIFTY26DEC20000PE,NIFTY,0,2026-12-29,20000.0,0.05,75,PE,NFO-OPT,NFO
15012354,58642,NIFTY26DEC19000CE,NIFTY,0,2026-12-29,19000.0,0.05,75,CE,NFO-OPT,NFO
15012610,58643,NIFTY26DEC19000PE,NIFTY,0,2026-12-29,19000.0,0.05,75,PE,NFO-OPT,NFO
15012098,58641,NIFTY26DEC18000PE,NIFTY,0,2026-12-29,18000.0,0.05,75,PE,NFO-OPT,NFO
15011586,58639,NIFTY26DEC17000PE,NIFTY,0,2026-12-29,17000.0,0.05,75,PE,NFO-OPT,NFO
15010818,58636,NIFTY26DEC16000CE,NIFTY,0,2026-12-29,16000.0,0.05,75,CE,NFO-OPT,NFO
15011074,58637,NIFTY26DEC16000PE,NIFTY,0,2026-12-29,16000.0,0.05,75,PE,NFO-OPT,NFO
15010562,58635,NIFTY26DEC15000PE,NIFTY,0,2026-12-29,15000.0,0.05,75,PE,NFO-OPT,NFO
15010050,58633,NIFTY26DEC14000PE,NIFTY,0,2026-12-29,14000.0,0.05,75,PE,NFO-OPT,NFO
15009538,58631,NIFTY26DEC13000PE,NIFTY,0,2026-12-29,13000.0,0.05,75,PE,NFO-OPT,NFO
15009026,58629,NIFTY26DEC12000PE,NIFTY,0,2026-12-29,12000.0,0.05,75,PE,NFO-OPT,NFO
18320386,71564,NIFTY27JUN26000CE,NIFTY,0,2027-06-29,26000.0,0.05,75,CE,NFO-OPT,NFO
18320642,71565,NIFTY27JUN26000PE,NIFTY,0,2027-06-29,26000.0,0.05,75,PE,NFO-OPT,NFO
18319874,71562,NIFTY27JUN25000CE,NIFTY,0,2027-06-29,25000.0,0.05,75,CE,NFO-OPT,NFO
18320130,71563,NIFTY27JUN25000PE,NIFTY,0,2027-06-29,25000.0,0.05,75,PE,NFO-OPT,NFO
13051138,50981,NIFTY27JUN27000CE,NIFTY,0,2027-06-29,27000.0,0.05,75,CE,NFO-OPT,NFO
13051906,50984,NIFTY27JUN27000PE,NIFTY,0,2027-06-29,27000.0,0.05,75,PE,NFO-OPT,NFO
18319362,71560,NIFTY27JUN24000CE,NIFTY,0,2027-06-29,24000.0,0.05,75,CE,NFO-OPT,NFO
18319618,71561,NIFTY27JUN24000PE,NIFTY,0,2027-06-29,24000.0,0.05,75,PE,NFO-OPT,NFO
12940546,50549,NIFTY27JUN28000CE,NIFTY,0,2027-06-29,28000.0,0.05,75,CE,NFO-OPT,NFO
12940802,50550,NIFTY27JUN28000PE,NIFTY,0,2027-06-29,28000.0,0.05,75,PE,NFO-OPT,NFO
18318850,71558,NIFTY27JUN23000CE,NIFTY,0,2027-06-29,23000.0,0.05,75,CE,NFO-OPT,NFO
18319106,71559,NIFTY27JUN23000PE,NIFTY,0,2027-06-29,23000.0,0.05,75,PE,NFO-OPT,NFO
9768962,38160,NIFTY27JUN29000CE,NIFTY,0,2027-06-29,29000.0,0.05,75,CE,NFO-OPT,NFO
9769730,38163,NIFTY27JUN29000PE,NIFTY,0,2027-06-29,29000.0,0.05,75,PE,NFO-OPT,NFO
18318338,71556,NIFTY27JUN22000CE,NIFTY,0,2027-06-29,22000.0,0.05,75,CE,NFO-OPT,NFO
18318594,71557,NIFTY27JUN22000PE,NIFTY,0,2027-06-29,22000.0,0.05,75,PE,NFO-OPT,NFO
9027074,35262,NIFTY27JUN30000CE,NIFTY,0,2027-06-29,30000.0,0.05,75,CE,NFO-OPT,NFO
9027330,35263,NIFTY27JUN30000PE,NIFTY,0,2027-06-29,30000.0,0.05,75,PE,NFO-OPT,NFO
18317570,71553,NIFTY27JUN21000CE,NIFTY,0,2027-06-29,21000.0,0.05,75,CE,NFO-OPT,NFO
18317826,71554,NIFTY27JUN21000PE,NIFTY,0,2027-06-29,21000.0,0.05,75,PE,NFO-OPT,NFO
10788354,42142,NIFTY27JUN31000CE,NIFTY,0,2027-06-29,31000.0,0.05,75,CE,NFO-OPT,NFO
10788610,42143,NIFTY27JUN31000PE,NIFTY,0,2027-06-29,31000.0,0.05,75,PE,NFO-OPT,NFO
18317058,71551,NIFTY27JUN20000CE,NIFTY,0,2027-06-29,20000.0,0.05,75,CE,NFO-OPT,NFO
18317314,71552,NIFTY27JUN20000PE,NIFTY,0,2027-06-29,20000.0,0.05,75,PE,NFO-OPT,NFO
18316546,71549,NIFTY27JUN19000CE,NIFTY,0,2027-06-29,19000.0,0.05,75,CE,NFO-OPT,NFO
18316802,71550,NIFTY27JUN19000PE,NIFTY,0,2027-06-29,19000.0,0.05,75,PE,NFO-OPT,NFO
18316290,71548,NIFTY27JUN18000PE,NIFTY,0,2027-06-29,18000.0,0.05,75,PE,NFO-OPT,NFO
13728770,53628,NIFTY27DEC26000CE,NIFTY,0,2027-12-28,26000.0,0.05,75,CE,NFO-OPT,NFO
13729282,53630,NIFTY27DEC26000PE,NIFTY,0,2027-12-28,26000.0,0.05,75,PE,NFO-OPT,NFO
13728258,53626,NIFTY27DEC25000CE,NIFTY,0,2027-12-28,25000.0,0.05,75,CE,NFO-OPT,NFO
13728514,53627,NIFTY27DEC25000PE,NIFTY,0,2027-12-28,25000.0,0.05,75,PE,NFO-OPT,NFO
13729538,53631,NIFTY27DEC27000CE,NIFTY,0,2027-12-28,27000.0,0.05,75,CE,NFO-OPT,NFO
13729794,53632,NIFTY27DEC27000PE,NIFTY,0,2027-12-28,27000.0,0.05,75,PE,NFO-OPT,NFO
13727746,53624,NIFTY27DEC24000CE,NIFTY,0,2027-12-28,24000.0,0.05,75,CE,NFO-OPT,NFO
13728002,53625,NIFTY27DEC24000PE,NIFTY,0,2027-12-28,24000.0,0.05,75,PE,NFO-OPT,NFO
13730050,53633,NIFTY27DEC28000CE,NIFTY,0,2027-12-28,28000.0,0.05,75,CE,NFO-OPT,NFO
13730562,53635,NIFTY27DEC28000PE,NIFTY,0,2027-12-28,28000.0,0.05,75,PE,NFO-OPT,NFO
13726210,53618,NIFTY27DEC23000CE,NIFTY,0,2027-12-28,23000.0,0.05,75,CE,NFO-OPT,NFO
13726466,53619,NIFTY27DEC23000PE,NIFTY,0,2027-12-28,23000.0,0.05,75,PE,NFO-OPT,NFO
9769986,38164,NIFTY27DEC29000CE,NIFTY,0,2027-12-28,29000.0,0.05,75,CE,NFO-OPT,NFO
9770242,38165,NIFTY27DEC29000PE,NIFTY,0,2027-12-28,29000.0,0.05,75,PE,NFO-OPT,NFO
13725698,53616,NIFTY27DEC22000CE,NIFTY,0,2027-12-28,22000.0,0.05,75,CE,NFO-OPT,NFO
